img_file_i,key,y,time
1856,,0,20251001_142308
1857,Button.right,2,20251001_142308
1858,Button.right,2,20251001_142308
1859,Button.right,2,20251001_142308
1860,Button.right,2,20251001_142308
1861,Button.right,2,20251001_142308
1862,Button.right,2,20251001_142308
1863,Button.right,2,20251001_142308
1864,Button.right,2,20251001_142308
1865,,0,20251001_142308
1866,,0,20251001_142308
1867,,0,20251001_142308
1868,,0,20251001_142308
1869,,0,20251001_142308
1870,Button.right,2,20251001_142308
1871,Button.right,2,20251001_142308
1872,Button.right,2,20251001_142308
1873,Button.right,2,20251001_142308
1874,Button.right,2,20251001_142308
1875,Button.right,2,20251001_142308
1876,Button.right,2,20251001_142308
1877,Button.right,2,20251001_142308
1878,Button.right,2,20251001_142308
1879,Button.right,2,20251001_142308
1880,Button.right,2,20251001_142308
1881,Button.right,2,20251001_142308
1882,Button.right,2,20251001_142308
1883,Button.right,2,20251001_142308
1884,Button.right,2,20251001_142308
1885,Button.right,2,20251001_142308
1886,Button.right,2,20251001_142308
1887,Button.right,2,20251001_142308
1888,Button.right,2,20251001_142308
1889,Button.right,2,20251001_142308
1890,Button.right,2,20251001_142308
1891,Button.right,2,20251001_142308
1892,,0,20251001_142308
1893,,0,20251001_142308
1894,,0,20251001_142308
1895,,0,20251001_142308
1896,,0,20251001_142308
1897,Button.left,1,20251001_142308
1898,,0,20251001_142308
1899,,0,20251001_142308
1900,,0,20251001_142308
1901,Button.right,2,20251001_142308
1902,Button.right,2,20251001_142308
1903,Button.right,2,20251001_142308
1904,Button.right,2,20251001_142308
1905,Button.right,2,20251001_142308
1906,Button.right,2,20251001_142308
1907,,0,20251001_142308
1908,,0,20251001_142308
1909,,0,20251001_142308
1910,,0,20251001_142308
1911,,0,20251001_142308
1912,,0,20251001_142308
1913,,0,20251001_142308
1914,,0,20251001_142308
1915,,0,20251001_142308
1916,,0,20251001_142308
1917,,0,20251001_142308
1918,,0,20251001_142308
1919,,0,20251001_142308
1920,,0,20251001_142308
1921,,0,20251001_142308
1922,,0,20251001_142308
1923,,0,20251001_142308
1924,,0,20251001_142308
1925,,0,20251001_142308
1926,,0,20251001_142308
1927,,0,20251001_142308
1928,,0,20251001_142308
1929,,0,20251001_142308
1930,,0,20251001_142308
1931,,0,20251001_142308
1932,,0,20251001_142308
1933,,0,20251001_142308
1934,,0,20251001_142308
1935,,0,20251001_142308
1936,,0,20251001_142308
1937,,0,20251001_142308
1938,Button.left,1,20251001_142308
1939,,0,20251001_142308
1940,,0,20251001_142308
1941,,0,20251001_142308
1942,Button.right,2,20251001_142308
1943,Button.right,2,20251001_142308
1944,Button.right,2,20251001_142308
1945,Button.right,2,20251001_142308
1946,Button.right,2,20251001_142308
1947,Button.right,2,20251001_142308
1948,Button.right,2,20251001_142308
1949,,0,20251001_142308
1950,,0,20251001_142308
1951,Button.right,2,20251001_142308
1952,Button.right,2,20251001_142308
1953,Button.right,2,20251001_142308
1954,Button.right,2,20251001_142308
1955,Button.right,2,20251001_142308
1956,Button.right,2,20251001_142308
1957,Button.right,2,20251001_142308
1958,Button.right,2,20251001_142308
1959,Button.right,2,20251001_142308
1960,Button.right,2,20251001_142308
1961,Button.right,2,20251001_142308
1962,Button.right,2,20251001_142308
1963,Button.right,2,20251001_142308
1964,Button.right,2,20251001_142308
1965,,0,20251001_142308
1966,,0,20251001_142308
1967,,0,20251001_142308
1968,,0,20251001_142308
1969,,0,20251001_142308
1970,,0,20251001_142308
1971,,0,20251001_142308
1972,,0,20251001_142308
1973,,0,20251001_142308
1974,,0,20251001_142308
1975,,0,20251001_142308
1976,,0,20251001_142308
1977,,0,20251001_142308
1978,,0,20251001_142308
1979,Button.right,2,20251001_142308
1980,Button.right,2,20251001_142308
1981,Button.right,2,20251001_142308
1982,Button.right,2,20251001_142308
1983,Button.right,2,20251001_142308
1984,,0,20251001_142308
1985,,0,20251001_142308
1986,,0,20251001_142308
1987,,0,20251001_142308
1988,,0,20251001_142308
1989,,0,20251001_142308
1990,,0,20251001_142308
1991,,0,20251001_142308
1992,,0,20251001_142308
1993,,0,20251001_142308
1994,,0,20251001_142308
1995,,0,20251001_142308
1996,,0,20251001_142308
1997,,0,20251001_142308
1998,,0,20251001_142308
1999,,0,20251001_142308
2000,,0,20251001_142308
2001,,0,20251001_142308
2002,,0,20251001_142308
2003,,0,20251001_142308
2004,,0,20251001_142308
2005,,0,20251001_142308
2006,,0,20251001_142308
2007,,0,20251001_142308
2008,,0,20251001_142308
2009,,0,20251001_142308
2010,,0,20251001_142308
2011,,0,20251001_142308
2012,,0,20251001_142308
2013,,0,20251001_142308
2014,,0,20251001_142308
2015,Button.right,2,20251001_142308
2016,Button.right,2,20251001_142308
2017,Button.right,2,20251001_142308
2018,Button.right,2,20251001_142308
2019,Button.right,2,20251001_142308
2020,Button.right,2,20251001_142308
2021,Button.right,2,20251001_142308
2022,Button.right,2,20251001_142308
2023,Button.right,2,20251001_142308
2024,Button.right,2,20251001_142308
2025,Button.right,2,20251001_142308
2026,Button.right,2,20251001_142308
2027,,0,20251001_142308
2028,,0,20251001_142308
2029,,0,20251001_142308
2030,,0,20251001_142308
2031,,0,20251001_142308
2032,,0,20251001_142308
2033,,0,20251001_142308
2034,,0,20251001_142308
2035,,0,20251001_142308
2036,,0,20251001_142308
2037,,0,20251001_142308
2038,,0,20251001_142308
2039,,0,20251001_142308
2040,,0,20251001_142308
2041,,0,20251001_142308
2042,,0,20251001_142308
2043,,0,20251001_142308
2044,,0,20251001_142308
2045,,0,20251001_142308
2046,,0,20251001_142308
2047,,0,20251001_142308
2048,,0,20251001_142308
2049,,0,20251001_142308
2050,,0,20251001_142308
2051,,0,20251001_142308
2052,,0,20251001_142308
2053,,0,20251001_142308
2054,,0,20251001_142308
2055,,0,20251001_142308
2056,,0,20251001_142308
2057,,0,20251001_142308
2058,,0,20251001_142308
2059,,0,20251001_142308
2060,,0,20251001_142308
2061,,0,20251001_142308
2062,,0,20251001_142308
2063,,0,20251001_142308
2064,,0,20251001_142308
2065,,0,20251001_142308
2066,,0,20251001_142308
2067,,0,20251001_142308
2068,,0,20251001_142308
2069,,0,20251001_142308
2070,,0,20251001_142308
2071,Button.right,2,20251001_142308
2072,Button.right,2,20251001_142308
2073,Button.right,2,20251001_142308
2074,Button.right,2,20251001_142308
2075,Button.right,2,20251001_142308
2076,Button.right,2,20251001_142308
2077,Button.right,2,20251001_142308
2078,Button.right,2,20251001_142308
2079,Button.right,2,20251001_142308
2080,Button.right,2,20251001_142308
2081,Button.right,2,20251001_142308
2082,,0,20251001_142308
2083,,0,20251001_142308
2084,Button.right,2,20251001_142308
2085,Button.right,2,20251001_142308
2086,,0,20251001_142308
2087,,0,20251001_142308
2088,,0,20251001_142308
2089,,0,20251001_142308
2090,,0,20251001_142308
2091,,0,20251001_142308
2092,,0,20251001_142308
2093,,0,20251001_142308
2094,,0,20251001_142308
2095,,0,20251001_142308
2096,,0,20251001_142308
2097,,0,20251001_142308
2098,,0,20251001_142308
2099,,0,20251001_142308
2100,,0,20251001_142308
2101,,0,20251001_142308
2102,,0,20251001_142308
2103,,0,20251001_142308
2104,,0,20251001_142308
2105,,0,20251001_142308
2106,,0,20251001_142308
2107,,0,20251001_142308
2108,,0,20251001_142308
2109,,0,20251001_142308
2110,,0,20251001_142308
2111,,0,20251001_142308
2112,,0,20251001_142308
2113,,0,20251001_142308
2114,,0,20251001_142308
2115,,0,20251001_142308
2116,,0,20251001_142308
2117,,0,20251001_142308
2118,,0,20251001_142308
2119,,0,20251001_142308
2120,,0,20251001_142308
2121,Button.right,2,20251001_142308
2122,Button.right,2,20251001_142308
2123,Button.left,1,20251001_142308
2124,,0,20251001_142308
2125,Button.left,1,20251001_142308
2126,,0,20251001_142308
2127,,0,20251001_142308
2128,,0,20251001_142308
2129,,0,20251001_142308
2130,,0,20251001_142308
2131,,0,20251001_142308
2132,,0,20251001_142308
2133,,0,20251001_142308
2134,Button.left,1,20251001_142308
2135,,0,20251001_142308
2136,Button.left,1,20251001_142308
2137,,0,20251001_142308
2138,,0,20251001_142308
2139,Button.left,1,20251001_142308
2140,,0,20251001_142308
2141,,0,20251001_142308
2142,,0,20251001_142308
2143,,0,20251001_142308
2144,,0,20251001_142308
2145,,0,20251001_142308
2146,,0,20251001_142308
0,,0,20251001_153115
1,,0,20251001_153115
2,,0,20251001_153115
3,,0,20251001_153115
4,,0,20251001_153115
5,,0,20251001_153115
6,,0,20251001_153115
7,,0,20251001_153115
8,,0,20251001_153115
9,,0,20251001_153115
10,,0,20251001_153115
11,,0,20251001_153115
12,,0,20251001_153115
13,,0,20251001_153115
14,Button.left,1,20251001_153115
15,,0,20251001_153115
16,,0,20251001_153115
17,,0,20251001_153115
18,Button.right,2,20251001_153115
19,Button.right,2,20251001_153115
20,Button.right,2,20251001_153115
21,Button.right,2,20251001_153115
22,Button.right,2,20251001_153115
23,Button.right,2,20251001_153115
24,Button.right,2,20251001_153115
25,Button.right,2,20251001_153115
26,Button.right,2,20251001_153115
27,Button.right,2,20251001_153115
28,Button.right,2,20251001_153115
29,Button.right,2,20251001_153115
30,Button.right,2,20251001_153115
31,Button.right,2,20251001_153115
32,,0,20251001_153115
33,,0,20251001_153115
34,,0,20251001_153115
35,,0,20251001_153115
36,,0,20251001_153115
37,,0,20251001_153115
38,,0,20251001_153115
39,,0,20251001_153115
40,,0,20251001_153115
41,,0,20251001_153115
42,,0,20251001_153115
43,,0,20251001_153115
44,,0,20251001_153115
45,Button.left,1,20251001_153115
46,,0,20251001_153115
47,,0,20251001_153115
48,,0,20251001_153115
49,,0,20251001_153115
50,,0,20251001_153115
51,Button.left,1,20251001_153115
52,,0,20251001_153115
53,,0,20251001_153115
54,,0,20251001_153115
55,,0,20251001_153115
56,Button.right,2,20251001_153115
57,Button.right,2,20251001_153115
58,Button.right,2,20251001_153115
59,Button.right,2,20251001_153115
60,Button.right,2,20251001_153115
61,Button.right,2,20251001_153115
62,Button.right,2,20251001_153115
63,Button.right,2,20251001_153115
64,Button.right,2,20251001_153115
65,Button.right,2,20251001_153115
66,Button.right,2,20251001_153115
67,,0,20251001_153115
68,,0,20251001_153115
69,,0,20251001_153115
70,,0,20251001_153115
71,,0,20251001_153115
72,,0,20251001_153115
73,,0,20251001_153115
74,,0,20251001_153115
75,,0,20251001_153115
76,,0,20251001_153115
77,,0,20251001_153115
78,,0,20251001_153115
79,,0,20251001_153115
80,,0,20251001_153115
81,,0,20251001_153115
82,,0,20251001_153115
83,,0,20251001_153115
84,,0,20251001_153115
85,,0,20251001_153115
86,,0,20251001_153115
87,,0,20251001_153115
88,Button.right,2,20251001_153115
89,Button.right,2,20251001_153115
90,Button.right,2,20251001_153115
91,Button.right,2,20251001_153115
92,Button.right,2,20251001_153115
93,,0,20251001_153115
94,,0,20251001_153115
95,,0,20251001_153115
96,,0,20251001_153115
97,,0,20251001_153115
98,Button.left,1,20251001_153115
99,,0,20251001_153115
100,,0,20251001_153115
101,,0,20251001_153115
102,Button.right,2,20251001_153115
103,Button.right,2,20251001_153115
104,Button.right,2,20251001_153115
105,Button.right,2,20251001_153115
106,Button.right,2,20251001_153115
107,Button.right,2,20251001_153115
108,Button.right,2,20251001_153115
109,Button.right,2,20251001_153115
110,,0,20251001_153115
111,,0,20251001_153115
112,,0,20251001_153115
113,,0,20251001_153115
114,,0,20251001_153115
115,,0,20251001_153115
116,,0,20251001_153115
117,,0,20251001_153115
118,,0,20251001_153115
119,,0,20251001_153115
120,Button.left,1,20251001_153115
121,,0,20251001_153115
122,,0,20251001_153115
123,,0,20251001_153115
124,,0,20251001_153115
125,,0,20251001_153115
126,,0,20251001_153115
127,,0,20251001_153115
128,,0,20251001_153115
129,,0,20251001_153115
130,,0,20251001_153115
131,,0,20251001_153115
132,Button.right,2,20251001_153115
133,Button.right,2,20251001_153115
134,Button.right,2,20251001_153115
135,Button.right,2,20251001_153115
136,Button.right,2,20251001_153115
137,Button.right,2,20251001_153115
138,Button.right,2,20251001_153115
139,Button.right,2,20251001_153115
140,Button.right,2,20251001_153115
141,,0,20251001_153115
142,,0,20251001_153115
143,,0,20251001_153115
144,Button.right,2,20251001_153115
145,,0,20251001_153115
146,,0,20251001_153115
147,,0,20251001_153115
148,,0,20251001_153115
149,,0,20251001_153115
150,,0,20251001_153115
151,,0,20251001_153115
152,,0,20251001_153115
153,,0,20251001_153115
154,,0,20251001_153115
155,,0,20251001_153115
156,,0,20251001_153115
157,,0,20251001_153115
158,,0,20251001_153115
159,,0,20251001_153115
160,,0,20251001_153115
161,Button.right,2,20251001_153115
162,Button.right,2,20251001_153115
163,Button.right,2,20251001_153115
164,Button.right,2,20251001_153115
165,Button.right,2,20251001_153115
166,Button.right,2,20251001_153115
167,,0,20251001_153115
168,,0,20251001_153115
169,,0,20251001_153115
170,,0,20251001_153115
171,,0,20251001_153115
172,,0,20251001_153115
173,,0,20251001_153115
174,,0,20251001_153115
175,,0,20251001_153115
176,,0,20251001_153115
177,,0,20251001_153115
178,Button.left,1,20251001_153115
179,,0,20251001_153115
180,,0,20251001_153115
181,,0,20251001_153115
182,,0,20251001_153115
183,,0,20251001_153115
184,,0,20251001_153115
185,,0,20251001_153115
186,,0,20251001_153115
187,,0,20251001_153115
188,,0,20251001_153115
189,Button.right,2,20251001_153115
190,Button.right,2,20251001_153115
191,Button.right,2,20251001_153115
192,Button.right,2,20251001_153115
193,Button.right,2,20251001_153115
194,Button.right,2,20251001_153115
195,Button.right,2,20251001_153115
196,Button.right,2,20251001_153115
197,Button.right,2,20251001_153115
198,Button.right,2,20251001_153115
199,Button.right,2,20251001_153115
200,Button.right,2,20251001_153115
201,Button.right,2,20251001_153115
202,Button.right,2,20251001_153115
203,Button.right,2,20251001_153115
204,Button.right,2,20251001_153115
205,Button.right,2,20251001_153115
206,Button.right,2,20251001_153115
207,Button.right,2,20251001_153115
208,Button.right,2,20251001_153115
209,Button.right,2,20251001_153115
210,Button.right,2,20251001_153115
211,Button.right,2,20251001_153115
212,Button.right,2,20251001_153115
213,Button.right,2,20251001_153115
214,Button.right,2,20251001_153115
215,Button.right,2,20251001_153115
216,Button.right,2,20251001_153115
217,Button.right,2,20251001_153115
218,,0,20251001_153115
219,,0,20251001_153115
220,,0,20251001_153115
221,,0,20251001_153115
222,,0,20251001_153115
223,Button.right,2,20251001_153115
224,Button.right,2,20251001_153115
225,Button.right,2,20251001_153115
226,Button.right,2,20251001_153115
227,Button.right,2,20251001_153115
228,Button.right,2,20251001_153115
229,Button.right,2,20251001_153115
230,Button.right,2,20251001_153115
231,Button.right,2,20251001_153115
232,Button.right,2,20251001_153115
233,Button.right,2,20251001_153115
234,Button.right,2,20251001_153115
235,Button.right,2,20251001_153115
236,Button.right,2,20251001_153115
237,Button.right,2,20251001_153115
238,Button.right,2,20251001_153115
239,Button.right,2,20251001_153115
240,Button.right,2,20251001_153115
241,,0,20251001_153115
242,,0,20251001_153115
243,Button.right,2,20251001_153115
244,Button.right,2,20251001_153115
245,Button.right,2,20251001_153115
246,Button.right,2,20251001_153115
247,,0,20251001_153115
248,,0,20251001_153115
249,,0,20251001_153115
250,,0,20251001_153115
251,,0,20251001_153115
252,,0,20251001_153115
253,,0,20251001_153115
254,,0,20251001_153115
255,,0,20251001_153115
256,,0,20251001_153115
257,,0,20251001_153115
258,,0,20251001_153115
259,,0,20251001_153115
260,,0,20251001_153115
261,,0,20251001_153115
262,,0,20251001_153115
263,,0,20251001_153115
264,,0,20251001_153115
265,,0,20251001_153115
266,,0,20251001_153115
267,Button.left,1,20251001_153115
268,,0,20251001_153115
269,,0,20251001_153115
270,,0,20251001_153115
271,,0,20251001_153115
272,,0,20251001_153115
273,,0,20251001_153115
274,,0,20251001_153115
275,,0,20251001_153115
276,,0,20251001_153115
277,,0,20251001_153115
278,Button.right,2,20251001_153115
279,Button.right,2,20251001_153115
280,Button.right,2,20251001_153115
281,Button.right,2,20251001_153115
282,Button.right,2,20251001_153115
283,Button.right,2,20251001_153115
284,Button.right,2,20251001_153115
285,Button.right,2,20251001_153115
286,Button.right,2,20251001_153115
287,,0,20251001_153115
288,,0,20251001_153115
289,,0,20251001_153115
290,,0,20251001_153115
291,,0,20251001_153115
292,,0,20251001_153115
293,,0,20251001_153115
294,,0,20251001_153115
295,,0,20251001_153115
296,Button.left,1,20251001_153115
297,,0,20251001_153115
298,,0,20251001_153115
299,,0,20251001_153115
300,Button.right,2,20251001_153115
301,Button.right,2,20251001_153115
302,Button.right,2,20251001_153115
303,,0,20251001_153115
304,Key.space,3,20251001_153115
305,Key.space,3,20251001_153115
306,Key.space,3,20251001_153115
307,,0,20251001_153115
308,,0,20251001_153115
309,,0,20251001_153115
310,Button.left,1,20251001_153115
311,,0,20251001_153115
312,,0,20251001_153115
313,,0,20251001_153115
314,,0,20251001_153115
315,,0,20251001_153115
316,,0,20251001_153115
317,,0,20251001_153115
318,,0,20251001_153115
319,Button.right,2,20251001_153115
320,,0,20251001_153115
321,,0,20251001_153115
322,,0,20251001_153115
323,,0,20251001_153115
324,,0,20251001_153115
325,,0,20251001_153115
326,,0,20251001_153115
327,,0,20251001_153115
328,,0,20251001_153115
329,,0,20251001_153115
330,,0,20251001_153115
331,,0,20251001_153115
332,,0,20251001_153115
333,,0,20251001_153115
334,,0,20251001_153115
335,,0,20251001_153115
336,,0,20251001_153115
337,,0,20251001_153115
338,,0,20251001_153115
339,,0,20251001_153115
340,,0,20251001_153115
341,,0,20251001_153115
342,,0,20251001_153115
343,,0,20251001_153115
344,,0,20251001_153115
345,,0,20251001_153115
346,,0,20251001_153115
347,,0,20251001_153115
348,,0,20251001_153115
349,,0,20251001_153115
350,,0,20251001_153115
351,Button.right,2,20251001_153115
352,Button.right,2,20251001_153115
353,Button.right,2,20251001_153115
354,Button.right,2,20251001_153115
355,Button.right,2,20251001_153115
356,Button.right,2,20251001_153115
357,Button.right,2,20251001_153115
358,Button.right,2,20251001_153115
359,Button.right,2,20251001_153115
360,Button.right,2,20251001_153115
361,Button.right,2,20251001_153115
362,Button.right,2,20251001_153115
363,Button.right,2,20251001_153115
364,Button.right,2,20251001_153115
365,Button.right,2,20251001_153115
366,,0,20251001_153115
367,,0,20251001_153115
368,,0,20251001_153115
369,,0,20251001_153115
370,,0,20251001_153115
371,,0,20251001_153115
372,,0,20251001_153115
373,,0,20251001_153115
374,,0,20251001_153115
375,,0,20251001_153115
376,,0,20251001_153115
377,,0,20251001_153115
378,,0,20251001_153115
379,,0,20251001_153115
380,,0,20251001_153115
381,,0,20251001_153115
382,,0,20251001_153115
383,,0,20251001_153115
384,,0,20251001_153115
385,,0,20251001_153115
386,Button.right,2,20251001_153115
387,Button.right,2,20251001_153115
388,Button.right,2,20251001_153115
389,Button.right,2,20251001_153115
390,Button.right,2,20251001_153115
391,Button.right,2,20251001_153115
392,Button.right,2,20251001_153115
393,Button.right,2,20251001_153115
394,Button.right,2,20251001_153115
395,Button.right,2,20251001_153115
396,Button.right,2,20251001_153115
397,Button.right,2,20251001_153115
398,Button.right,2,20251001_153115
399,Button.right,2,20251001_153115
400,Button.right,2,20251001_153115
401,Button.right,2,20251001_153115
402,,0,20251001_153115
403,,0,20251001_153115
404,,0,20251001_153115
405,,0,20251001_153115
406,,0,20251001_153115
407,,0,20251001_153115
408,,0,20251001_153115
409,Button.right,2,20251001_153115
410,Button.right,2,20251001_153115
411,Button.right,2,20251001_153115
412,Button.right,2,20251001_153115
413,Button.right,2,20251001_153115
414,Button.right,2,20251001_153115
415,Button.right,2,20251001_153115
416,Button.right,2,20251001_153115
417,Button.right,2,20251001_153115
418,Button.right,2,20251001_153115
419,Button.right,2,20251001_153115
420,,0,20251001_153115
421,,0,20251001_153115
422,,0,20251001_153115
423,,0,20251001_153115
424,,0,20251001_153115
425,,0,20251001_153115
426,,0,20251001_153115
427,,0,20251001_153115
428,,0,20251001_153115
429,,0,20251001_153115
430,,0,20251001_153115
431,,0,20251001_153115
432,,0,20251001_153115
433,,0,20251001_153115
434,,0,20251001_153115
435,,0,20251001_153115
436,,0,20251001_153115
437,,0,20251001_153115
438,,0,20251001_153115
439,Button.right,2,20251001_153115
440,Button.right,2,20251001_153115
441,Button.right,2,20251001_153115
442,Button.right,2,20251001_153115
443,Button.right,2,20251001_153115
444,Button.right,2,20251001_153115
445,Button.right,2,20251001_153115
446,Button.right,2,20251001_153115
447,Button.right,2,20251001_153115
448,Button.right,2,20251001_153115
449,Button.right,2,20251001_153115
450,Button.right,2,20251001_153115
451,Button.right,2,20251001_153115
452,Button.right,2,20251001_153115
453,Button.right,2,20251001_153115
454,Button.right,2,20251001_153115
455,Button.right,2,20251001_153115
456,Button.right,2,20251001_153115
457,Button.right,2,20251001_153115
458,Button.right,2,20251001_153115
459,Button.right,2,20251001_153115
460,Button.right,2,20251001_153115
461,,0,20251001_153115
462,,0,20251001_153115
463,,0,20251001_153115
464,,0,20251001_153115
465,,0,20251001_153115
466,,0,20251001_153115
467,,0,20251001_153115
468,,0,20251001_153115
469,,0,20251001_153115
470,Button.right,2,20251001_153115
471,Button.right,2,20251001_153115
472,Button.right,2,20251001_153115
473,,0,20251001_153115
474,,0,20251001_153115
475,,0,20251001_153115
476,,0,20251001_153115
477,,0,20251001_153115
478,,0,20251001_153115
479,,0,20251001_153115
480,,0,20251001_153115
481,,0,20251001_153115
482,,0,20251001_153115
483,,0,20251001_153115
484,Button.left,1,20251001_153115
485,,0,20251001_153115
486,,0,20251001_153115
487,,0,20251001_153115
488,,0,20251001_153115
489,Button.right,2,20251001_153115
490,Button.right,2,20251001_153115
491,Button.right,2,20251001_153115
492,Button.right,2,20251001_153115
493,Button.right,2,20251001_153115
494,Button.right,2,20251001_153115
495,,0,20251001_153115
496,,0,20251001_153115
497,,0,20251001_153115
498,,0,20251001_153115
499,,0,20251001_153115
500,,0,20251001_153115
501,,0,20251001_153115
502,,0,20251001_153115
503,,0,20251001_153115
504,,0,20251001_153115
505,,0,20251001_153115
506,,0,20251001_153115
507,,0,20251001_153115
508,,0,20251001_153115
509,,0,20251001_153115
510,,0,20251001_153115
511,,0,20251001_153115
512,,0,20251001_153115
513,,0,20251001_153115
514,,0,20251001_153115
515,,0,20251001_153115
516,,0,20251001_153115
517,,0,20251001_153115
518,,0,20251001_153115
519,,0,20251001_153115
520,,0,20251001_153115
521,Button.right,2,20251001_153115
522,Button.right,2,20251001_153115
523,Button.right,2,20251001_153115
524,Button.right,2,20251001_153115
525,Button.right,2,20251001_153115
526,Button.right,2,20251001_153115
527,Button.right,2,20251001_153115
528,Button.right,2,20251001_153115
529,Button.right,2,20251001_153115
530,Button.right,2,20251001_153115
531,Button.right,2,20251001_153115
532,Button.right,2,20251001_153115
533,,0,20251001_153115
534,,0,20251001_153115
535,,0,20251001_153115
536,,0,20251001_153115
537,,0,20251001_153115
538,,0,20251001_153115
539,,0,20251001_153115
540,,0,20251001_153115
541,,0,20251001_153115
542,,0,20251001_153115
543,,0,20251001_153115
544,Button.right,2,20251001_153115
545,Button.right,2,20251001_153115
546,Button.right,2,20251001_153115
547,Button.right,2,20251001_153115
548,Button.right,2,20251001_153115
549,Button.right,2,20251001_153115
550,Button.right,2,20251001_153115
551,Button.right,2,20251001_153115
552,Button.right,2,20251001_153115
553,Button.right,2,20251001_153115
554,Button.right,2,20251001_153115
555,Button.right,2,20251001_153115
556,Button.right,2,20251001_153115
557,Button.right,2,20251001_153115
558,Button.right,2,20251001_153115
559,Button.right,2,20251001_153115
560,Button.right,2,20251001_153115
561,Button.right,2,20251001_153115
562,Button.right,2,20251001_153115
563,Button.right,2,20251001_153115
564,Button.right,2,20251001_153115
565,Button.right,2,20251001_153115
566,Button.right,2,20251001_153115
567,Button.right,2,20251001_153115
568,Button.right,2,20251001_153115
569,Button.right,2,20251001_153115
570,Button.right,2,20251001_153115
571,,0,20251001_153115
572,,0,20251001_153115
573,,0,20251001_153115
574,,0,20251001_153115
575,Button.left,1,20251001_153115
576,,0,20251001_153115
577,,0,20251001_153115
578,,0,20251001_153115
579,,0,20251001_153115
580,,0,20251001_153115
581,,0,20251001_153115
582,,0,20251001_153115
583,,0,20251001_153115
584,,0,20251001_153115
585,,0,20251001_153115
586,,0,20251001_153115
587,,0,20251001_153115
588,,0,20251001_153115
589,,0,20251001_153115
590,,0,20251001_153115
591,,0,20251001_153115
592,,0,20251001_153115
593,,0,20251001_153115
594,,0,20251001_153115
595,,0,20251001_153115
596,,0,20251001_153115
597,,0,20251001_153115
598,,0,20251001_153115
599,,0,20251001_153115
600,,0,20251001_153115
601,,0,20251001_153115
602,,0,20251001_153115
603,,0,20251001_153115
604,,0,20251001_153115
605,,0,20251001_153115
606,,0,20251001_153115
607,,0,20251001_153115
608,,0,20251001_153115
609,Button.right,2,20251001_153115
610,Button.right,2,20251001_153115
611,Button.right,2,20251001_153115
612,Button.right,2,20251001_153115
613,,0,20251001_153115
614,,0,20251001_153115
615,,0,20251001_153115
616,,0,20251001_153115
617,,0,20251001_153115
618,,0,20251001_153115
619,,0,20251001_153115
620,,0,20251001_153115
621,,0,20251001_153115
622,,0,20251001_153115
623,,0,20251001_153115
624,,0,20251001_153115
625,,0,20251001_153115
626,,0,20251001_153115
627,,0,20251001_153115
628,,0,20251001_153115
629,,0,20251001_153115
630,,0,20251001_153115
631,,0,20251001_153115
632,,0,20251001_153115
633,,0,20251001_153115
634,,0,20251001_153115
635,,0,20251001_153115
636,,0,20251001_153115
637,Button.right,2,20251001_153115
638,Button.right,2,20251001_153115
639,Button.right,2,20251001_153115
640,Button.right,2,20251001_153115
641,Button.right,2,20251001_153115
642,Button.right,2,20251001_153115
643,Button.right,2,20251001_153115
644,Button.right,2,20251001_153115
645,,0,20251001_153115
646,,0,20251001_153115
647,,0,20251001_153115
648,,0,20251001_153115
649,,0,20251001_153115
650,,0,20251001_153115
651,,0,20251001_153115
652,Button.right,2,20251001_153115
653,Button.right,2,20251001_153115
654,Button.right,2,20251001_153115
655,Button.right,2,20251001_153115
656,Button.right,2,20251001_153115
657,Button.right,2,20251001_153115
658,Button.right,2,20251001_153115
659,,0,20251001_153115
660,,0,20251001_153115
661,Button.left,1,20251001_153115
662,,0,20251001_153115
663,,0,20251001_153115
664,,0,20251001_153115
665,,0,20251001_153115
666,Button.right,2,20251001_153115
667,Button.right,2,20251001_153115
668,Button.right,2,20251001_153115
669,Button.right,2,20251001_153115
670,Button.right,2,20251001_153115
671,Button.right,2,20251001_153115
672,Button.right,2,20251001_153115
673,Button.right,2,20251001_153115
674,Button.right,2,20251001_153115
675,Button.right,2,20251001_153115
676,Button.right,2,20251001_153115
677,Button.right,2,20251001_153115
678,Button.right,2,20251001_153115
679,Button.right,2,20251001_153115
680,Button.right,2,20251001_153115
681,Button.right,2,20251001_153115
682,Button.right,2,20251001_153115
683,,0,20251001_153115
684,,0,20251001_153115
685,,0,20251001_153115
686,,0,20251001_153115
687,,0,20251001_153115
688,,0,20251001_153115
689,,0,20251001_153115
690,,0,20251001_153115
691,,0,20251001_153115
692,,0,20251001_153115
693,,0,20251001_153115
694,,0,20251001_153115
695,,0,20251001_153115
696,,0,20251001_153115
697,,0,20251001_153115
698,,0,20251001_153115
699,,0,20251001_153115
700,,0,20251001_153115
701,,0,20251001_153115
702,,0,20251001_153115
703,,0,20251001_153115
704,,0,20251001_153115
705,,0,20251001_153115
706,,0,20251001_153115
707,,0,20251001_153115
708,,0,20251001_153115
709,,0,20251001_153115
710,,0,20251001_153115
711,Button.right,2,20251001_153115
712,Button.right,2,20251001_153115
713,Button.right,2,20251001_153115
714,Button.right,2,20251001_153115
715,Button.right,2,20251001_153115
716,Button.right,2,20251001_153115
717,,0,20251001_153115
718,,0,20251001_153115
719,,0,20251001_153115
720,,0,20251001_153115
721,,0,20251001_153115
